Latitude,Longitude,Sample Date,aet,pdsi,vap,ws
-25.99136,27.84208,10-01-2011,144.6999969482422,-1.0699999332427979,1.7110000848770142,2.2799999713897705
-26.73806,27.59194,10-01-2011,144.5,1.7799999713897705,1.627000093460083,2.119999885559082
-26.45,28.085833,10-01-2011,141.5,-0.6200000047683716,1.6380001306533813,2.1499998569488525
-30.86013889,29.07125,10-01-2011,125.0999984741211,5.21999979019165,1.7660000324249268,2.4099998474121094
-27.356667,27.286389,10-01-2011,151.90000915527344,2.690000057220459,1.6170001029968262,2.2699999809265137
-27.01011111,26.69808333,11-01-2011,155.6999969482422,2.180000066757202,1.652000069618225,2.299999952316284
-25.73411,27.21422,11-01-2011,143.3000030517578,-1.2200000286102295,1.7380000352859497,2.240000009536743
-26.98472222,26.63227778,11-01-2011,155.1999969482422,2.109999895095825,1.658000111579895,2.2300000190734863
-27.398611,26.614722,11-01-2011,160.6999969482422,2.4800000190734863,1.6190000772476196,2.3499999046325684
-27.671111,27.236944,11-01-2011,152.40000915527344,3.0799999237060547,1.5870001316070557,2.2200000286102295
-29.160278,26.573333,11-01-2011,155.90000915527344,3.43999981880188,1.4240000247955322,2.2100000381469727
-34.250556,20.9925,11-01-2011,13.300000190734863,-2.4700000286102295,1.9470001459121704,4.049999713897705
-25.45963889,28.26430556,11-01-2011,116.4000015258789,-1.309999942779541,1.8680000305175781,2.109999895095825
-25.81048333,27.90955222,12-01-2011,142.0,-1.090000033378601,1.7930001020431519,2.190000057220459
-27.273889,28.49,12-01-2011,136.3000030517578,2.119999885559082,1.6030000448226929,1.959999918937683
-27.4275,28.525833,12-01-2011,134.90000915527344,2.4099998474121094,1.599000096321106,1.9799998998641968
-28.883333,27.89,12-01-2011,132.60000610351562,3.9099998474121094,1.4870001077651978,1.9399999380111694
-27.00222,28.76528,13-01-2011,134.6999969482422,1.7899999618530273,1.633000135421753,1.9199999570846558
-27.02314,28.59389,13-01-2011,136.90000915527344,1.8700000047683716,1.6250001192092896,1.959999918937683
-30.534167,24.961944,13-01-2011,89.9000015258789,2.6499998569488525,1.3030000925064087,2.700000047683716
-28.460833,21.248889,13-01-2011,71.0999984741211,2.8999998569488525,1.2890000343322754,2.669999837875366
-29.658056,25.973333,14-01-2011,139.60000610351562,3.119999885559082,1.3420000076293945,2.1599998474121094
-28.760833,17.730278,16-01-2011,7.900000095367432,-1.159999966621399,1.3840000629425049,2.93999981880188
-25.513889,31.224444,17-01-2011,124.70000457763672,-0.9699999690055847,2.1010000705718994,1.809999942779541
-26.861111,28.884722,17-01-2011,134.3000030517578,1.5399999618530273,1.633000135421753,1.9299999475479126
-31.554722,29.245556,17-01-2011,114.70000457763672,4.429999828338623,2.0510001182556152,3.319999933242798
-28.058889,30.373611,17-01-2011,128.90000915527344,3.2100000381469727,1.8160001039505005,2.129999876022339
-25.127778,27.628889,18-01-2011,102.0999984741211,-1.2999999523162842,1.9640001058578491,2.2100000381469727
-25.20639,27.558,18-01-2011,104.5999984741211,-1.2799999713897705,1.9580000638961792,2.180000066757202
-24.69514,27.40906,18-01-2011,102.9000015258789,-1.100000023841858,2.0,2.1399998664855957
-25.681111,31.783333,18-01-2011,117.9000015258789,-1.0199999809265137,2.369000196456909,1.8499999046325684
-27.802778,28.768333,18-01-2011,129.6999969482422,3.0,1.5890001058578491,1.9299999475479126
-27.398611,26.614722,18-01-2011,160.6999969482422,2.4800000190734863,1.6190000772476196,2.3499999046325684
-31.104278,29.399722,18-01-2011,121.5,5.769999980926514,1.9560000896453857,2.9099998474121094
-31.396,29.2651,18-01-2011,122.80000305175781,5.190000057220459,2.0850000381469727,3.009999990463257
-33.38056,19.30167,18-01-2011,9.40000057220459,-3.5399999618530273,1.412000060081482,3.990000009536743
-33.31388889,19.07472222,18-01-2011,8.0,-3.6599998474121094,1.6350001096725464,4.039999961853027
-27.495556,26.074722,18-01-2011,154.6999969482422,2.379999876022339,1.5880000591278076,2.4800000190734863
-24.39619444,27.08983333,19-01-2011,94.5,-0.9199999570846558,1.996000051498413,2.069999933242798
-26.970278,27.211111,19-01-2011,149.3000030517578,2.180000066757202,1.6360000371932983,2.169999837875366
-26.880278,26.965,19-01-2011,149.90000915527344,2.0399999618530273,1.6700000762939453,2.129999876022339
-27.273889,28.49,19-01-2011,136.3000030517578,2.119999885559082,1.6030000448226929,1.959999918937683
-27.3,28.586944,19-01-2011,135.40000915527344,2.180000066757202,1.6110000610351562,2.0399999618530273
-27.044444,27.005,19-01-2011,151.6999969482422,2.2699999809265137,1.6480001211166382,2.2100000381469727
-30.568333,29.422778,19-01-2011,120.30000305175781,6.009999752044678,1.6190000772476196,2.619999885559082
-30.570833,29.150556,19-01-2011,121.0,5.699999809265137,1.5630000829696655,2.4700000286102295
-34.031944,22.053333,19-01-2011,19.30000114440918,-2.1599998474121094,1.9260001182556152,3.7300000190734863
-33.13083,18.86278,19-01-2011,6.300000190734863,-3.8899998664855957,1.6810001134872437,3.379999876022339
-33.7075,18.97444444,19-01-2011,10.5,-3.359999895095825,1.7330000400543213,4.509999752044678
-25.57877778,29.12747222,19-01-2011,116.9000015258789,-1.3199999332427979,1.8220001459121704,2.0199999809265137
-26.006389,29.253889,20-01-2011,132.5,-1.3700000047683716,1.6840001344680786,1.9900000095367432
-27.02314,28.59389,20-01-2011,136.90000915527344,1.8700000047683716,1.6250001192092896,1.959999918937683
-30.679722,26.7125,20-01-2011,128.60000610351562,2.7100000381469727,1.3870000839233398,2.2699999809265137
-28.460833,21.248889,20-01-2011,71.0999984741211,2.8999998569488525,1.2890000343322754,2.669999837875366
-30.77586667,29.03221667,20-01-2011,125.5999984741211,5.25,1.7260000705718994,2.3999998569488525
-24.925278,29.324444,21-01-2011,82.5999984741211,-1.0199999809265137,2.0480000972747803,2.0399999618530273
-28.460833,21.248889,21-01-2011,71.0999984741211,2.8999998569488525,1.2890000343322754,2.669999837875366
-24.679167,30.8025,24-01-2011,119.9000015258789,-0.6899999976158142,1.8950001001358032,2.0799999237060547
-25.99136,27.84208,24-01-2011,144.6999969482422,-1.0699999332427979,1.7110000848770142,2.2799999713897705
-25.49037,30.6986,24-01-2011,125.5999984741211,-1.159999966621399,1.9890000820159912,2.0199999809265137
-26.970278,27.211111,24-01-2011,149.3000030517578,2.180000066757202,1.6360000371932983,2.169999837875366
-27.671111,27.236944,24-01-2011,152.40000915527344,3.0799999237060547,1.5870001316070557,2.2200000286102295
-27.356667,27.286389,24-01-2011,151.90000915527344,2.690000057220459,1.6170001029968262,2.2699999809265137
-27.01011111,26.69808333,25-01-2011,155.6999969482422,2.180000066757202,1.652000069618225,2.299999952316284
-26.98472222,26.63227778,25-01-2011,155.1999969482422,2.109999895095825,1.658000111579895,2.2300000190734863
-27.398611,26.614722,25-01-2011,160.6999969482422,2.4800000190734863,1.6190000772476196,2.3499999046325684
-33.818056,19.694722,25-01-2011,9.90000057220459,-3.309999942779541,1.6790001392364502,4.089999675750732
-25.45963889,28.26430556,25-01-2011,116.4000015258789,-1.309999942779541,1.8680000305175781,2.109999895095825
-33.897778,20.012778,25-01-2011,9.600000381469727,-3.0399999618530273,1.7190001010894775,3.059999942779541
-25.81048333,27.90955222,26-01-2011,142.0,-1.090000033378601,1.7930001020431519,2.190000057220459
-34.065833,20.404167,26-01-2011,10.300000190734863,-2.869999885559082,1.8330000638961792,2.9800000190734863
-24.058889,31.237222,26-01-2011,92.80000305175781,1.5699999332427979,2.3340001106262207,1.6799999475479126
-26.648056,27.089444,26-01-2011,148.1999969482422,1.6799999475479126,1.6640000343322754,2.2200000286102295
-26.880278,26.965,26-01-2011,149.90000915527344,2.0399999618530273,1.6700000762939453,2.129999876022339
-27.273889,28.49,26-01-2011,136.3000030517578,2.119999885559082,1.6030000448226929,1.959999918937683
-27.044444,27.005,26-01-2011,151.6999969482422,2.2699999809265137,1.6480001211166382,2.2100000381469727
-34.092222,21.295278,26-01-2011,14.600000381469727,-2.109999895095825,1.8590000867843628,3.129999876022339
-27.02314,28.59389,27-01-2011,136.90000915527344,1.8700000047683716,1.6250001192092896,1.959999918937683
-26.73806,27.59194,27-01-2011,144.5,1.7799999713897705,1.627000093460083,2.119999885559082
-28.760833,17.730278,30-01-2011,7.900000095367432,-1.159999966621399,1.3840000629425049,2.93999981880188
-26.861111,28.884722,31-01-2011,134.3000030517578,1.5399999618530273,1.633000135421753,1.9299999475479126
-26.73806,27.59194,31-01-2011,144.5,1.7799999713897705,1.627000093460083,2.119999885559082
-25.127778,27.628889,01-02-2011,45.400001525878906,-1.709999918937683,1.936000108718872,1.899999976158142
-24.69514,27.40906,01-02-2011,53.20000076293945,-1.4900000095367432,1.9530000686645508,1.9199999570846558
-27.363611,31.783333,01-02-2011,34.29999923706055,-2.950000047683716,2.3560001850128174,1.0299999713897705
-27.802778,28.768333,01-02-2011,87.9000015258789,2.8999998569488525,1.6010000705718994,1.4299999475479126
-29.160278,26.573333,01-02-2011,114.5999984741211,3.559999942779541,1.5260000228881836,1.559999942779541
-34.329722,18.990278,01-02-2011,7.400000095367432,-3.8399999141693115,1.9380000829696655,4.819999694824219
-25.20639,27.558,02-02-2011,47.29999923706055,-1.659999966621399,1.9320000410079956,1.9199999570846558
-23.281,30.54305556,03-02-2011,46.900001525878906,-1.1399999856948853,2.187000036239624,1.659999966621399
-28.801278,31.955389,03-02-2011,96.30000305175781,-3.429999828338623,2.5930001735687256,2.4600000381469727
-27.00222,28.76528,03-02-2011,77.4000015258789,1.5799999237060547,1.6230000257492065,1.5099999904632568
-27.02314,28.59389,03-02-2011,75.4000015258789,1.649999976158142,1.621000051498413,1.5199999809265137
-27.3,28.586944,03-02-2011,84.5,2.2300000190734863,1.6140000820159912,1.4800000190734863
-30.679722,26.7125,03-02-2011,93.70000457763672,2.809999942779541,1.5410001277923584,1.4299999475479126
-28.460833,21.248889,03-02-2011,131.60000610351562,6.21999979019165,1.4630000591278076,2.1599998474121094
-28.460833,21.248889,04-02-2011,131.60000610351562,6.21999979019165,1.4630000591278076,2.1599998474121094
-29.140556,31.391944,07-02-2011,96.70000457763672,-3.429999828338623,2.5340001583099365,2.5
-25.99136,27.84208,07-02-2011,50.400001525878906,-1.2899999618530273,1.7130000591278076,1.75
-24.058889,31.237222,07-02-2011,27.30000114440918,-1.1399999856948853,2.31000018119812,1.6899999380111694
-26.73806,27.59194,07-02-2011,62.70000076293945,1.6399999856948853,1.6470000743865967,1.7899999618530273
-30.86013889,29.07125,07-02-2011,89.4000015258789,4.460000038146973,1.8880001306533813,1.8499999046325684
-27.356667,27.286389,07-02-2011,78.70000457763672,2.869999885559082,1.665000081062317,1.7899999618530273
-28.058889,30.373611,07-02-2011,100.0999984741211,2.809999942779541,1.8220001459121704,1.5699999332427979
-27.01011111,26.69808333,08-02-2011,81.30000305175781,2.190000057220459,1.7100000381469727,1.8700000047683716
-27.169444,29.233889,08-02-2011,80.4000015258789,1.709999918937683,1.6230000257492065,1.5199999809265137
-26.98472222,26.63227778,08-02-2011,83.80000305175781,2.1399998664855957,1.7190001010894775,1.8399999141693115
-27.398611,26.614722,08-02-2011,84.0999984741211,2.559999942779541,1.693000078201294,1.7699999809265137
-27.573056,24.746389,08-02-2011,115.4000015258789,3.3499999046325684,1.6990001201629639,1.8899999856948853
-33.501667,21.624167,08-02-2011,10.199999809265137,-2.259999990463257,1.621000051498413,2.5399999618530273
-32.502778,19.535833,08-02-2011,3.1000001430511475,-2.7799999713897705,1.527000069618225,2.669999837875366
-25.45963889,28.26430556,08-02-2011,35.79999923706055,-1.8700000047683716,1.8360000848770142,1.7799999713897705
-26.970278,27.211111,09-02-2011,71.5,2.2200000286102295,1.6730000972747803,1.8399999141693115
-27.273889,28.49,09-02-2011,86.20000457763672,2.1399998664855957,1.6110000610351562,1.5199999809265137
-28.69485,28.23487,09-02-2011,109.5999984741211,4.0,1.5500000715255737,1.6100000143051147
-28.883333,27.89,09-02-2011,112.9000015258789,4.150000095367432,1.559000015258789,1.649999976158142
-27.02314,28.59389,10-02-2011,75.4000015258789,1.649999976158142,1.621000051498413,1.5199999809265137
-30.679722,26.7125,10-02-2011,93.70000457763672,2.809999942779541,1.5410001277923584,1.4299999475479126
-30.534167,24.961944,10-02-2011,91.30000305175781,3.2799999713897705,1.4560000896453857,2.4600000381469727
-34.031944,22.053333,10-02-2011,11.300000190734863,-2.5999999046325684,2.0429999828338623,2.819999933242798
-34.039722,22.133333,10-02-2011,11.90000057220459,-2.609999895095825,2.0860002040863037,2.919999837875366
-32.595833,19.009444,10-02-2011,1.600000023841858,-3.119999885559082,1.7040001153945923,3.119999885559082
-28.801278,31.955389,11-02-2011,96.30000305175781,-3.429999828338623,2.5930001735687256,2.4600000381469727
-29.658056,25.973333,11-02-2011,92.30000305175781,3.3899998664855957,1.4790000915527344,1.6100000143051147
-28.068333,31.55,11-02-2011,64.5,-2.93999981880188,2.330000162124634,1.0499999523162842
-28.760833,17.730278,13-02-2011,31.100000381469727,3.6499998569488525,1.471000075340271,2.0199999809265137
-29.7775,29.470833,14-02-2011,113.80000305175781,5.159999847412109,1.6570000648498535,1.7799999713897705
-29.987778,29.851667,14-02-2011,103.0999984741211,5.400000095367432,1.8630000352859497,1.7400000095367432
-29.744167,29.905833,14-02-2011,107.70000457763672,5.759999752044678,1.8850001096725464,1.6999999284744263
-26.861111,28.884722,14-02-2011,70.0,1.209999918937683,1.6130000352859497,1.5499999523162842
-26.45,28.085833,14-02-2011,53.5,-0.8799999952316284,1.6400001049041748,1.6299999952316284
-31.396,29.2651,14-02-2011,74.0999984741211,4.099999904632568,2.2230000495910645,2.7799999713897705
-25.20639,27.558,15-02-2011,47.29999923706055,-1.659999966621399,1.9320000410079956,1.9199999570846558
-24.69514,27.40906,15-02-2011,53.20000076293945,-1.4900000095367432,1.9530000686645508,1.9199999570846558
-26.006389,29.253889,15-02-2011,41.79999923706055,-1.809999942779541,1.630000114440918,1.6399999856948853
-27.802778,28.768333,15-02-2011,87.9000015258789,2.8999998569488525,1.6010000705718994,1.4299999475479126
-27.398611,26.614722,15-02-2011,84.0999984741211,2.559999942779541,1.693000078201294,1.7699999809265137
-27.671111,27.236944,15-02-2011,91.70000457763672,2.929999828338623,1.6470000743865967,1.7899999618530273
-29.160278,26.573333,15-02-2011,114.5999984741211,3.559999942779541,1.5260000228881836,1.559999942779541
-30.568333,29.422778,15-02-2011,94.4000015258789,5.299999713897705,1.7130000591278076,2.0199999809265137
-30.570833,29.150556,15-02-2011,95.9000015258789,4.880000114440918,1.6540000438690186,1.9499999284744263
-33.38056,19.30167,15-02-2011,4.099999904632568,-3.7300000190734863,1.5420000553131104,3.379999876022339
-33.31388889,19.07472222,15-02-2011,3.6000001430511475,-3.7799999713897705,1.7940000295639038,3.549999952316284
-27.495556,26.074722,15-02-2011,95.5999984741211,2.549999952316284,1.6820000410079956,1.7599999904632568
-25.436111,31.982222,16-02-2011,36.29999923706055,-1.5399999618530273,2.372000217437744,1.5099999904632568
-24.39619444,27.08983333,16-02-2011,55.29999923706055,-1.2599999904632568,1.9520001411437988,1.909999966621399
-25.67386,31.57527,16-02-2011,37.5,-1.8199999332427979,2.2770001888275146,1.409999966621399
-30.733889,29.828333,16-02-2011,94.0999984741211,5.190000057220459,2.0400002002716064,2.4700000286102295
-30.398056,30.601944,16-02-2011,99.0999984741211,4.279999732971191,2.4670000076293945,3.299999952316284
-27.273889,28.49,16-02-2011,86.20000457763672,2.1399998664855957,1.6110000610351562,1.5199999809265137
-27.3,28.586944,16-02-2011,84.5,2.2300000190734863,1.6140000820159912,1.4800000190734863
-27.044444,27.005,16-02-2011,77.0,2.2300000190734863,1.6950000524520874,1.8299999237060547
-30.86013889,29.07125,16-02-2011,89.4000015258789,4.460000038146973,1.8880001306533813,1.8499999046325684
-30.77586667,29.03221667,16-02-2011,91.0,4.549999713897705,1.8470001220703125,1.899999976158142
-33.13083,18.86278,16-02-2011,2.200000047683716,-3.919999837875366,1.8270001411437988,3.25
-24.925278,29.324444,17-02-2011,29.399999618530273,-1.9199999570846558,1.9660000801086426,1.8899999856948853
-27.00222,28.76528,17-02-2011,77.4000015258789,1.5799999237060547,1.6230000257492065,1.5099999904632568
-27.02314,28.59389,17-02-2011,75.4000015258789,1.649999976158142,1.621000051498413,1.5199999809265137
-22.43772222,31.07805556,18-02-2011,28.399999618530273,0.6699999570846558,2.3430001735687256,1.7300000190734863
-29.803611,30.516111,18-02-2011,109.4000015258789,5.299999713897705,2.1540000438690186,2.259999990463257
-25.99136,27.84208,21-02-2011,50.400001525878906,-1.2899999618530273,1.7130000591278076,1.75
-26.861111,28.884722,21-02-2011,70.0,1.209999918937683,1.6130000352859497,1.5499999523162842
-26.73806,27.59194,21-02-2011,62.70000076293945,1.6399999856948853,1.6470000743865967,1.7899999618530273
-26.45,28.085833,21-02-2011,53.5,-0.8799999952316284,1.6400001049041748,1.6299999952316284
-27.01011111,26.69808333,22-02-2011,81.30000305175781,2.190000057220459,1.7100000381469727,1.8700000047683716
-27.169444,29.233889,22-02-2011,80.4000015258789,1.709999918937683,1.6230000257492065,1.5199999809265137
-26.98472222,26.63227778,22-02-2011,83.80000305175781,2.1399998664855957,1.7190001010894775,1.8399999141693115
-27.398611,26.614722,22-02-2011,84.0999984741211,2.559999942779541,1.693000078201294,1.7699999809265137
-29.160278,26.573333,22-02-2011,114.5999984741211,3.559999942779541,1.5260000228881836,1.559999942779541
-33.818056,19.694722,22-02-2011,5.0,-3.609999895095825,1.8370001316070557,3.5
-25.81048333,27.90955222,23-02-2011,43.10000228881836,-1.4800000190734863,1.7880001068115234,1.7999999523162842
-29.641944,30.6875,23-02-2011,115.5999984741211,5.849999904632568,2.312000036239624,2.0399999618530273
-34.065833,20.404167,23-02-2011,6.400000095367432,-3.3399999141693115,1.9830000400543213,2.4600000381469727
-33.980556,21.653333,23-02-2011,9.800000190734863,-2.5299999713897705,1.9620001316070557,2.4800000190734863
-22.769722,30.886944,23-02-2011,40.0,0.6200000047683716,2.248000144958496,1.7899999618530273
-27.00222,28.76528,23-02-2011,77.4000015258789,1.5799999237060547,1.6230000257492065,1.5099999904632568
-27.02314,28.59389,23-02-2011,75.4000015258789,1.649999976158142,1.621000051498413,1.5199999809265137
-27.38972222,26.46388889,23-02-2011,86.30000305175781,2.5199999809265137,1.7000000476837158,1.7699999809265137
-27.398611,26.614722,23-02-2011,84.0999984741211,2.559999942779541,1.693000078201294,1.7699999809265137
-27.671111,27.236944,23-02-2011,91.70000457763672,2.929999828338623,1.6470000743865967,1.7899999618530273
-27.356667,27.286389,23-02-2011,78.70000457763672,2.869999885559082,1.665000081062317,1.7899999618530273
-33.897778,20.012778,23-02-2011,5.400000095367432,-3.4499998092651367,1.88100004196167,2.490000009536743
-23.763056,27.908611,24-02-2011,36.29999923706055,-0.85999995470047,1.8930001258850098,2.049999952316284
-23.23572222,27.717,24-02-2011,30.399999618530273,-0.8700000047683716,1.9600000381469727,2.069999933242798
-28.44555556,32.325,24-02-2011,113.5,-3.4800000190734863,2.5940001010894775,2.190000057220459
-30.679722,26.7125,24-02-2011,93.70000457763672,2.809999942779541,1.5410001277923584,1.4299999475479126
-30.160091,27.40124,24-02-2011,118.20000457763672,3.859999895095825,1.5150001049041748,1.559999942779541
-30.336111,27.359444,24-02-2011,117.30000305175781,3.5399999618530273,1.5100001096725464,1.3899999856948853
-28.460833,21.248889,24-02-2011,131.60000610351562,6.21999979019165,1.4630000591278076,2.1599998474121094
-22.91028,29.61111,25-02-2011,26.399999618530273,-1.2400000095367432,2.003000020980835,1.709999918937683
-28.760833,17.730278,27-02-2011,31.100000381469727,3.6499998569488525,1.471000075340271,2.0199999809265137
-24.183889,30.823889,01-03-2011,28.399999618530273,-1.959999918937683,2.3289999961853027,1.3199999332427979
-27.398611,26.614722,01-03-2011,82.4000015258789,2.549999952316284,1.6400001049041748,1.8799999952316284
-27.671111,27.236944,01-03-2011,83.20000457763672,2.8399999141693115,1.6140000820159912,1.8899999856948853
-29.160278,26.573333,01-03-2011,81.70000457763672,3.3399999141693115,1.4900001287460327,1.9199999570846558
-27.495556,26.074722,01-03-2011,87.5,2.629999876022339,1.6060000658035278,1.9399999380111694
-23.658056,31.05,02-03-2011,26.0,-1.8499999046325684,2.38700008392334,1.0099999904632568
-26.648056,27.089444,02-03-2011,67.80000305175781,1.2400000095367432,1.6570000648498535,1.899999976158142
-27.802778,28.768333,02-03-2011,70.0,2.559999942779541,1.5880000591278076,1.5999999046325684
-24.679167,30.8025,03-03-2011,83.9000015258789,-1.9399999380111694,1.9040000438690186,1.6399999856948853
-27.273889,28.49,03-03-2011,75.5,1.809999942779541,1.6030000448226929,1.8299999237060547
-27.3,28.586944,03-03-2011,72.9000015258789,1.8899999856948853,1.6080000400543213,1.7999999523162842
-30.679722,26.7125,03-03-2011,84.20000457763672,2.7200000286102295,1.467000126838684,1.8499999046325684
-27.02314,28.59389,04-03-2011,65.0,1.2200000286102295,1.6160000562667847,1.809999942779541
-25.99136,27.84208,07-03-2011,58.70000076293945,-1.6100000143051147,1.7030000686645508,1.6200000047683716
-31.554722,29.245556,07-03-2011,105.30000305175781,2.629999876022339,2.065999984741211,2.2300000190734863
-27.01011111,26.69808333,08-03-2011,81.4000015258789,2.129999876022339,1.6600000858306885,1.9199999570846558
-27.802778,28.768333,08-03-2011,70.0,2.559999942779541,1.5880000591278076,1.5999999046325684
-26.98472222,26.63227778,08-03-2011,83.0999984741211,2.0899999141693115,1.6640000343322754,1.909999966621399
-27.398611,26.614722,08-03-2011,82.4000015258789,2.549999952316284,1.6400001049041748,1.8799999952316284
-27.671111,27.236944,08-03-2011,83.20000457763672,2.8399999141693115,1.6140000820159912,1.8899999856948853
-29.160278,26.573333,08-03-2011,81.70000457763672,3.3399999141693115,1.4900001287460327,1.9199999570846558
-31.396,29.2651,08-03-2011,111.30000305175781,3.4099998474121094,2.1110000610351562,2.259999990463257
-25.45963889,28.26430556,08-03-2011,37.400001525878906,-2.3899998664855957,1.8620001077651978,1.7799999713897705
-25.81048333,27.90955222,09-03-2011,49.900001525878906,-1.8199999332427979,1.78000009059906,1.649999976158142
-22.225556,29.990556,09-03-2011,15.600000381469727,-1.6899999380111694,2.2310001850128174,1.399999976158142
-26.03611,30.99778,09-03-2011,66.20000457763672,-3.049999952316284,2.0350000858306885,1.5899999141693115
-28.404444,30.013056,09-03-2011,76.9000015258789,3.6499998569488525,1.8620001077651978,1.6999999284744263
-29.380556,30.2775,09-03-2011,105.70000457763672,4.619999885559082,1.8720000982284546,1.659999966621399
-26.648056,27.089444,09-03-2011,67.80000305175781,1.2400000095367432,1.6570000648498535,1.899999976158142
-26.970278,27.211111,09-03-2011,70.5,1.96999990940094,1.6410000324249268,1.8899999856948853
-27.273889,28.49,09-03-2011,75.5,1.809999942779541,1.6030000448226929,1.8299999237060547
-27.3,28.586944,09-03-2011,72.9000015258789,1.8899999856948853,1.6080000400543213,1.7999999523162842
-27.044444,27.005,09-03-2011,75.80000305175781,2.069999933242798,1.658000111579895,1.909999966621399
-28.69485,28.23487,09-03-2011,97.80000305175781,3.7699999809265137,1.5150001049041748,1.8899999856948853
-28.883333,27.89,09-03-2011,96.9000015258789,3.9800000190734863,1.5250000953674316,1.9299999475479126
-30.568333,29.422778,09-03-2011,103.80000305175781,4.579999923706055,1.630000114440918,1.8700000047683716
-30.570833,29.150556,09-03-2011,99.9000015258789,4.21999979019165,1.5690001249313354,1.8499999046325684
-34.329722,18.990278,09-03-2011,13.699999809265137,-4.019999980926514,1.7440000772476196,3.869999885559082
-30.830556,26.921389,10-03-2011,81.5999984741211,2.490000009536743,1.4490001201629639,2.049999952316284
-25.49037,30.6986,10-03-2011,45.400001525878906,-2.619999885559082,2.017000198364258,1.6699999570846558
-29.380556,30.2775,10-03-2011,105.70000457763672,4.619999885559082,1.8720000982284546,1.659999966621399
-30.86013889,29.07125,10-03-2011,106.80000305175781,3.869999885559082,1.783000111579895,1.7999999523162842
-30.77586667,29.03221667,10-03-2011,107.70000457763672,3.9800000190734863,1.7430000305175781,1.8299999237060547
-29.658056,25.973333,11-03-2011,79.70000457763672,3.3499999046325684,1.440000057220459,1.9299999475479126
-30.534167,24.961944,11-03-2011,75.0999984741211,3.429999828338623,1.4100000858306885,2.369999885559082
-31.031389,28.883333,11-03-2011,104.5999984741211,3.4099998474121094,1.7390000820159912,1.8899999856948853
-34.039722,22.133333,11-03-2011,20.0,-2.8999998569488525,1.9650001525878906,2.869999885559082
-28.760833,17.730278,13-03-2011,20.399999618530273,4.069999694824219,1.3610000610351562,2.490000009536743
-29.7775,29.470833,14-03-2011,111.0,4.589999675750732,1.6080000400543213,1.9199999570846558
-29.987778,29.851667,14-03-2011,113.5,4.739999771118164,1.811000108718872,1.8499999046325684
-29.744167,29.905833,14-03-2011,112.20000457763672,5.059999942779541,1.840000033378601,1.7899999618530273
-26.861111,28.884722,14-03-2011,53.79999923706055,0.6599999666213989,1.6200001239776611,1.8499999046325684
