Latitude,Longitude,Sample Date,soil,vpd,srad,water_def
-27.00222,28.76528,03-02-2011,17.5,0.9599999785423279,254.2967987060547,46.60000228881836
-27.02314,28.59389,03-02-2011,17.399999618530273,1.0199999809265137,253.69606018066406,49.900001525878906
-27.3,28.586944,03-02-2011,14.699999809265137,0.9899999499320984,252.80284118652344,39.70000076293945
-30.679722,26.7125,03-02-2011,0.4000000059604645,1.3700000047683716,256.3994140625,38.5
-28.460833,21.248889,03-02-2011,0.0,2.440000057220459,271.90020751953125,39.20000076293945
-28.460833,21.248889,04-02-2011,0.0,2.440000057220459,271.90020751953125,39.20000076293945
-29.140556,31.391944,07-02-2011,13.100000381469727,0.7699999809265137,250.59747314453125,29.80000114440918
-25.99136,27.84208,07-02-2011,8.699999809265137,1.0799999237060547,257.4032897949219,80.5
-24.058889,31.237222,07-02-2011,1.600000023841858,1.25,271.4022216796875,116.5999984741211
-26.73806,27.59194,07-02-2011,10.699999809265137,1.0699999332427979,254.59716796875,66.70000457763672
-30.86013889,29.07125,07-02-2011,19.0,0.9300000071525574,234.50384521484375,29.200000762939453
-27.356667,27.286389,07-02-2011,10.90000057220459,1.1699999570846558,254.89755249023438,53.400001525878906
-28.058889,30.373611,07-02-2011,19.399999618530273,0.8799999952316284,260.9998474121094,25.5
-27.01011111,26.69808333,08-02-2011,4.400000095367432,1.209999918937683,255.7986602783203,53.400001525878906
-27.169444,29.233889,08-02-2011,15.90000057220459,0.8299999833106995,257.1029052734375,41.29999923706055
-26.98472222,26.63227778,08-02-2011,6.200000286102295,1.2400000095367432,254.8026885986328,51.0
-27.398611,26.614722,08-02-2011,3.700000047683716,1.3199999332427979,256.2017822265625,52.10000228881836
-27.573056,24.746389,08-02-2011,0.5,1.6399999856948853,266.59625244140625,33.79999923706055
-33.501667,21.624167,08-02-2011,0.10000000149011612,1.3399999141693115,266.59625244140625,135.10000610351562
-32.502778,19.535833,08-02-2011,0.6000000238418579,2.2100000381469727,282.8005676269531,174.6999969482422
-25.45963889,28.26430556,08-02-2011,1.3000000715255737,1.2899999618530273,260.9998474121094,102.80000305175781
-26.970278,27.211111,09-02-2011,9.199999809265137,1.159999966621399,253.90158081054688,60.400001525878906
-27.273889,28.49,09-02-2011,15.199999809265137,1.0299999713897705,252.39971923828125,39.0
-28.69485,28.23487,09-02-2011,10.100000381469727,0.9599999785423279,243.3015899658203,10.40000057220459
-28.883333,27.89,09-02-2011,14.0,1.0299999713897705,241.7997283935547,9.0
-27.02314,28.59389,10-02-2011,17.399999618530273,1.0199999809265137,253.69606018066406,49.900001525878906
-30.679722,26.7125,10-02-2011,0.4000000059604645,1.3700000047683716,256.3994140625,38.5
-30.534167,24.961944,10-02-2011,0.0,1.6799999475479126,267.1021423339844,64.70000457763672
-34.031944,22.053333,10-02-2011,1.2000000476837158,0.7799999713897705,251.40374755859375,111.70000457763672
-34.039722,22.133333,10-02-2011,2.200000047683716,0.7299999594688416,250.59747314453125,109.5
-32.595833,19.009444,10-02-2011,2.6000001430511475,2.0399999618530273,283.5989074707031,180.3000030517578
-28.801278,31.955389,11-02-2011,22.30000114440918,0.7999999523162842,256.5021667480469,34.0
-29.658056,25.973333,11-02-2011,0.20000000298023224,1.399999976158142,263.70318603515625,44.900001525878906
-28.068333,31.55,11-02-2011,3.700000047683716,1.149999976158142,262.00372314453125,66.80000305175781
-28.760833,17.730278,13-02-2011,0.0,2.919999837875366,270.2007141113281,143.10000610351562
-29.7775,29.470833,14-02-2011,42.900001525878906,0.6800000071525574,245.10382080078125,0.0
-29.987778,29.851667,14-02-2011,61.900001525878906,0.7599999904632568,242.10009765625,12.90000057220459
-29.744167,29.905833,14-02-2011,58.29999923706055,0.8399999737739563,245.00106811523438,12.100000381469727
-26.861111,28.884722,14-02-2011,18.100000381469727,0.9399999976158142,257.9961242675781,54.900001525878906
-26.45,28.085833,14-02-2011,8.0,1.0299999713897705,255.1979217529297,73.70000457763672
-31.396,29.2651,14-02-2011,18.30000114440918,0.8399999737739563,230.79661560058594,46.60000228881836
-25.20639,27.558,15-02-2011,1.100000023841858,1.3799999952316284,266.3038024902344,97.70000457763672
-24.69514,27.40906,15-02-2011,1.3000000715255737,1.5299999713897705,271.7974548339844,97.20000457763672
-26.006389,29.253889,15-02-2011,11.300000190734863,0.949999988079071,258.59686279296875,84.5
-27.802778,28.768333,15-02-2011,11.5,0.8999999761581421,247.1985321044922,31.5
-27.398611,26.614722,15-02-2011,3.700000047683716,1.3199999332427979,256.2017822265625,52.10000228881836
-27.671111,27.236944,15-02-2011,10.40000057220459,1.1999999284744263,253.3008270263672,40.60000228881836
-29.160278,26.573333,15-02-2011,8.5,1.3799999952316284,259.1976013183594,20.30000114440918
-30.568333,29.422778,15-02-2011,26.700000762939453,0.7599999904632568,238.89877319335938,20.899999618530273
-30.570833,29.150556,15-02-2011,18.399999618530273,0.7599999904632568,239.60226440429688,19.0
-33.38056,19.30167,15-02-2011,4.599999904632568,1.5299999713897705,280.0971984863281,160.60000610351562
-33.31388889,19.07472222,15-02-2011,6.200000286102295,1.75,278.3977355957031,172.60000610351562
-27.495556,26.074722,15-02-2011,0.4000000059604645,1.3299999237060547,259.49798583984375,41.79999923706055
-25.436111,31.982222,16-02-2011,8.199999809265137,1.1399999856948853,254.5023193359375,96.4000015258789
-24.39619444,27.08983333,16-02-2011,1.399999976158142,1.5899999141693115,274.3980407714844,97.5
-25.67386,31.57527,16-02-2011,6.400000095367432,1.149999976158142,263.6004333496094,97.5999984741211
-30.733889,29.828333,16-02-2011,27.600000381469727,0.7999999523162842,234.40109252929688,24.30000114440918
-30.398056,30.601944,16-02-2011,38.900001525878906,0.7599999904632568,237.69728088378906,24.5
-27.273889,28.49,16-02-2011,15.199999809265137,1.0299999713897705,252.39971923828125,39.0
-27.3,28.586944,16-02-2011,14.699999809265137,0.9899999499320984,252.80284118652344,39.70000076293945
-27.044444,27.005,16-02-2011,9.0,1.1799999475479126,254.69993591308594,55.900001525878906
-30.86013889,29.07125,16-02-2011,19.0,0.9300000071525574,234.50384521484375,29.200000762939453
-30.77586667,29.03221667,16-02-2011,18.0,0.9199999570846558,236.40093994140625,28.399999618530273
-33.13083,18.86278,16-02-2011,3.1000001430511475,1.8299999237060547,277.599365234375,172.90000915527344
-24.925278,29.324444,17-02-2011,0.699999988079071,1.3899999856948853,268.5012512207031,116.4000015258789
-27.00222,28.76528,17-02-2011,17.5,0.9599999785423279,254.2967987060547,46.60000228881836
-27.02314,28.59389,17-02-2011,17.399999618530273,1.0199999809265137,253.69606018066406,49.900001525878906
-22.43772222,31.07805556,18-02-2011,0.6000000238418579,1.4900000095367432,283.8992919921875,126.9000015258789
-29.803611,30.516111,18-02-2011,65.70000457763672,0.7599999904632568,242.10009765625,10.5
-25.99136,27.84208,21-02-2011,8.699999809265137,1.0799999237060547,257.4032897949219,80.5
-26.861111,28.884722,21-02-2011,18.100000381469727,0.9399999976158142,257.9961242675781,54.900001525878906
-26.73806,27.59194,21-02-2011,10.699999809265137,1.0699999332427979,254.59716796875,66.70000457763672
-26.45,28.085833,21-02-2011,8.0,1.0299999713897705,255.1979217529297,73.70000457763672
-27.01011111,26.69808333,22-02-2011,4.400000095367432,1.209999918937683,255.7986602783203,53.400001525878906
-27.169444,29.233889,22-02-2011,15.90000057220459,0.8299999833106995,257.1029052734375,41.29999923706055
-26.98472222,26.63227778,22-02-2011,6.200000286102295,1.2400000095367432,254.8026885986328,51.0
-27.398611,26.614722,22-02-2011,3.700000047683716,1.3199999332427979,256.2017822265625,52.10000228881836
-29.160278,26.573333,22-02-2011,8.5,1.3799999952316284,259.1976013183594,20.30000114440918
-33.818056,19.694722,22-02-2011,3.5,1.5099999904632568,271.4970703125,159.3000030517578
-25.81048333,27.90955222,23-02-2011,1.2000000476837158,1.1999999284744263,258.2016296386719,92.0999984741211
-29.641944,30.6875,23-02-2011,71.5,0.8299999833106995,245.00106811523438,7.400000095367432
-34.065833,20.404167,23-02-2011,1.8000000715255737,1.459999918937683,259.901123046875,141.60000610351562
-33.980556,21.653333,23-02-2011,1.2000000476837158,1.0,256.2966613769531,121.5
-22.769722,30.886944,23-02-2011,12.5,1.2300000190734863,282.6977844238281,108.0999984741211
-27.00222,28.76528,23-02-2011,17.5,0.9599999785423279,254.2967987060547,46.60000228881836
-27.02314,28.59389,23-02-2011,17.399999618530273,1.0199999809265137,253.69606018066406,49.900001525878906
-27.38972222,26.46388889,23-02-2011,0.4000000059604645,1.3399999141693115,257.60089111328125,51.0
-27.398611,26.614722,23-02-2011,3.700000047683716,1.3199999332427979,256.2017822265625,52.10000228881836
-27.671111,27.236944,23-02-2011,10.40000057220459,1.1999999284744263,253.3008270263672,40.60000228881836
-27.356667,27.286389,23-02-2011,10.90000057220459,1.1699999570846558,254.89755249023438,53.400001525878906
-33.897778,20.012778,23-02-2011,1.399999976158142,1.5099999904632568,265.4975280761719,145.6999969482422
-23.763056,27.908611,24-02-2011,1.0,1.459999918937683,273.9000549316406,114.5
-23.23572222,27.717,24-02-2011,0.5,1.649999976158142,280.199951171875,128.1999969482422
-28.44555556,32.325,24-02-2011,48.0,0.7999999523162842,256.5970153808594,15.600000381469727
-30.679722,26.7125,24-02-2011,0.4000000059604645,1.3700000047683716,256.3994140625,38.5
-30.160091,27.40124,24-02-2011,12.5,1.2599999904632568,251.3009796142578,11.0
-30.336111,27.359444,24-02-2011,15.100000381469727,1.25,251.40374755859375,10.0
-28.460833,21.248889,24-02-2011,0.0,2.440000057220459,271.90020751953125,39.20000076293945
-22.91028,29.61111,25-02-2011,1.600000023841858,1.2300000190734863,281.79669189453125,118.9000015258789
-28.760833,17.730278,27-02-2011,0.0,2.919999837875366,270.2007141113281,143.10000610351562
-24.183889,30.823889,01-03-2011,2.5,1.2899999618530273,245.39630126953125,111.0
-27.398611,26.614722,01-03-2011,3.200000047683716,1.3600000143051147,224.40185546875,52.70000076293945
-27.671111,27.236944,01-03-2011,7.200000286102295,1.2200000286102295,220.2993927001953,46.5
-29.160278,26.573333,01-03-2011,5.900000095367432,1.2799999713897705,213.3038787841797,47.0
-27.495556,26.074722,01-03-2011,0.4000000059604645,1.350000023841858,224.1963348388672,48.10000228881836
-23.658056,31.05,02-03-2011,1.399999976158142,1.309999942779541,246.40017700195312,111.0999984741211
-26.648056,27.089444,02-03-2011,1.3000000715255737,1.1299999952316284,231.39736938476562,63.900001525878906
-27.802778,28.768333,02-03-2011,8.0,0.8799999952316284,214.1970977783203,45.20000076293945
-24.679167,30.8025,03-03-2011,42.20000076293945,0.6599999666213989,247.90203857421875,39.400001525878906
-27.273889,28.49,03-03-2011,10.600000381469727,1.0099999904632568,221.6036376953125,48.5
-27.3,28.586944,03-03-2011,10.199999809265137,0.9899999499320984,220.59976196289062,49.60000228881836
-30.679722,26.7125,03-03-2011,0.4000000059604645,1.2699999809265137,215.00335693359375,43.20000076293945
-27.02314,28.59389,04-03-2011,12.199999809265137,1.0199999809265137,224.4967041015625,60.0
-25.99136,27.84208,07-03-2011,7.200000286102295,1.0799999237060547,234.7014617919922,70.5999984741211
-31.554722,29.245556,07-03-2011,14.100000381469727,0.8199999928474426,208.90106201171875,10.199999809265137
-27.01011111,26.69808333,08-03-2011,3.799999952316284,1.2400000095367432,228.2987823486328,52.400001525878906
-27.802778,28.768333,08-03-2011,8.0,0.8799999952316284,214.1970977783203,45.20000076293945
-26.98472222,26.63227778,08-03-2011,5.0,1.2699999809265137,227.60317993164062,51.29999923706055
-27.398611,26.614722,08-03-2011,3.200000047683716,1.3600000143051147,224.40185546875,52.70000076293945
-27.671111,27.236944,08-03-2011,7.200000286102295,1.2200000286102295,220.2993927001953,46.5
-29.160278,26.573333,08-03-2011,5.900000095367432,1.2799999713897705,213.3038787841797,47.0
-31.396,29.2651,08-03-2011,14.100000381469727,0.9199999570846558,210.1025390625,9.40000057220459
-25.45963889,28.26430556,08-03-2011,1.3000000715255737,1.309999942779541,241.6969757080078,103.20000457763672
-25.81048333,27.90955222,09-03-2011,1.2000000476837158,1.2200000286102295,237.00167846679688,84.70000457763672
-22.225556,29.990556,09-03-2011,0.20000000298023224,1.6999999284744263,263.6004333496094,140.10000610351562
-26.03611,30.99778,09-03-2011,29.30000114440918,1.090000033378601,244.80345153808594,68.4000015258789
-28.404444,30.013056,09-03-2011,11.800000190734863,1.0199999809265137,222.1964874267578,47.10000228881836
-29.380556,30.2775,09-03-2011,50.900001525878906,0.75,217.89642333984375,7.900000095367432
-26.648056,27.089444,09-03-2011,1.3000000715255737,1.1299999952316284,231.39736938476562,63.900001525878906
-26.970278,27.211111,09-03-2011,7.099999904632568,1.1799999475479126,227.6980438232422,61.0
-27.273889,28.49,09-03-2011,10.600000381469727,1.0099999904632568,221.6036376953125,48.5
-27.3,28.586944,09-03-2011,10.199999809265137,0.9899999499320984,220.59976196289062,49.60000228881836
-27.044444,27.005,09-03-2011,6.900000095367432,1.1799999475479126,226.40170288085938,55.79999923706055
-28.69485,28.23487,09-03-2011,7.0,0.9300000071525574,205.09896850585938,17.899999618530273
-28.883333,27.89,09-03-2011,8.699999809265137,0.949999988079071,204.000244140625,19.5
-30.568333,29.422778,09-03-2011,21.700000762939453,0.8499999642372131,210.19740295410156,9.5
-30.570833,29.150556,09-03-2011,12.699999809265137,0.8399999737739563,210.49777221679688,12.699999809265137
-34.329722,18.990278,09-03-2011,10.600000381469727,0.7199999690055847,235.997802734375,110.9000015258789
-30.830556,26.921389,10-03-2011,0.4000000059604645,1.1999999284744263,216.29969787597656,46.5
-25.49037,30.6986,10-03-2011,17.80000114440918,0.85999995470047,243.9971923828125,83.5999984741211
-29.380556,30.2775,10-03-2011,50.900001525878906,0.75,217.89642333984375,7.900000095367432
-30.86013889,29.07125,10-03-2011,14.0,1.0099999904632568,209.00381469726562,11.199999809265137
-30.77586667,29.03221667,10-03-2011,13.40000057220459,1.0,209.00381469726562,10.199999809265137
-29.658056,25.973333,11-03-2011,0.20000000298023224,1.2899999618530273,213.896728515625,49.400001525878906
-30.534167,24.961944,11-03-2011,0.0,1.46999990940094,219.20066833496094,66.80000305175781
-31.031389,28.883333,11-03-2011,14.800000190734863,0.9899999499320984,208.7034454345703,13.100000381469727
-34.039722,22.133333,11-03-2011,2.1000001430511475,0.7299999594688416,224.10147094726562,99.0
-28.760833,17.730278,13-03-2011,0.0,3.0199999809265137,245.1986846923828,170.3000030517578
-29.7775,29.470833,14-03-2011,42.900001525878906,0.7299999594688416,212.10238647460938,0.0
-29.987778,29.851667,14-03-2011,60.29999923706055,0.8299999833106995,213.00350952148438,1.399999976158142
-29.744167,29.905833,14-03-2011,52.70000076293945,0.8799999952316284,214.79783630371094,5.200000286102295
-26.861111,28.884722,14-03-2011,12.800000190734863,0.949999988079071,227.50042724609375,70.30000305175781
-26.73806,27.59194,14-03-2011,8.199999809265137,1.0699999332427979,228.70191955566406,65.80000305175781
-26.45,28.085833,14-03-2011,6.800000190734863,1.0199999809265137,230.89938354492188,66.70000457763672
-25.127778,27.628889,15-03-2011,1.100000023841858,1.46999990940094,248.8031463623047,119.9000015258789
-25.20639,27.558,15-03-2011,1.100000023841858,1.4399999380111694,247.1985321044922,114.4000015258789
-24.69514,27.40906,15-03-2011,1.3000000715255737,1.5399999618530273,254.09918212890625,125.5
-25.73411,27.21422,15-03-2011,2.200000047683716,1.1999999284744263,238.8039093017578,71.4000015258789
-26.006389,29.253889,15-03-2011,9.300000190734863,0.9699999690055847,234.7014617919922,85.9000015258789
-28.747778,31.745833,15-03-2011,14.90000057220459,0.9099999666213989,229.60302734375,23.0
-30.733889,29.828333,15-03-2011,24.600000381469727,0.9199999570846558,209.09866333007812,6.200000286102295
-27.398611,26.614722,15-03-2011,3.200000047683716,1.3600000143051147,224.40185546875,52.70000076293945
-27.495556,26.074722,15-03-2011,0.4000000059604645,1.350000023841858,224.1963348388672,48.10000228881836
-24.282222,28.090278,16-03-2011,1.100000023841858,1.1699999570846558,251.10336303710938,108.4000015258789
-30.398056,30.601944,16-03-2011,35.5,0.8499999642372131,214.79783630371094,5.599999904632568
-30.27402,30.69602,16-03-2011,39.900001525878906,0.8100000023841858,215.2009735107422,5.5
-26.880278,26.965,16-03-2011,5.599999904632568,1.1799999475479126,228.70191955566406,58.79999923706055
-27.273889,28.49,16-03-2011,10.600000381469727,1.0099999904632568,221.6036376953125,48.5
-34.031944,22.053333,16-03-2011,1.2000000476837158,0.7799999713897705,225.30296325683594,102.0999984741211
-23.763056,27.908611,17-03-2011,1.0,1.459999918937683,256.3994140625,123.20000457763672
-27.00222,28.76528,17-03-2011,12.199999809265137,0.9699999690055847,224.40185546875,62.79999923706055
